Accelerator,DataType,M,N,K,Avg_Time_ms,Jit_Time_ms
CUDA,0,3584,4096,1024,14.8003,0.550293
CUDA,0,3584,4096,1536,18.4564,0.654421
CUDA,0,3584,4096,2048,22.5682,0.267537
CUDA,0,3584,4096,2560,26.3175,-0.645477
CUDA,0,3584,4096,3072,30.2824,0.336256
CUDA,0,3584,4096,3584,35.3561,-3.14516
CUDA,0,3584,4096,4096,40.3027,-2.12012
CUDA,0,4096,512,512,2.67069,0.385505
CUDA,0,4096,512,1024,4.10059,0.496193
CUDA,0,4096,512,1536,5.52186,0.389309
CUDA,0,4096,512,2048,6.89494,0.408183
CUDA,0,4096,512,2560,8.31548,0.404492
CUDA,0,4096,512,3072,9.74082,0.520428
CUDA,0,4096,512,3584,11.7789,0.716731
CUDA,0,4096,512,4096,13.2483,0.380794
CUDA,0,4096,1024,512,4.23012,0.484949
CUDA,0,4096,1024,1024,6.14579,0.600931
CUDA,0,4096,1024,1536,8.08117,0.401117
CUDA,0,4096,1024,2048,10.087,0.474072
CUDA,0,4096,1024,2560,12.081,0.529543
CUDA,0,4096,1024,3072,13.9568,0.395189
CUDA,0,4096,1024,3584,15.7544,0.664887
CUDA,0,4096,1024,4096,16.9394,0.567249
CUDA,0,4096,1536,512,5.61247,0.490683
CUDA,0,4096,1536,1024,7.71104,0.175833
CUDA,0,4096,1536,1536,9.9203,0.48201
CUDA,0,4096,1536,2048,12.8944,0.415954
CUDA,0,4096,1536,2560,15.1694,0.457229
CUDA,0,4096,1536,3072,17.4276,0.516689
CUDA,0,4096,1536,3584,19.4666,0.500121
CUDA,0,4096,1536,4096,21.0553,0.259314
CUDA,0,4096,2048,512,6.87516,0.165603
CUDA,0,4096,2048,1024,9.42979,0.373308
CUDA,0,4096,2048,1536,12.1404,0.701946
CUDA,0,4096,2048,2048,15.3009,0.480593
CUDA,0,4096,2048,2560,18.413,0.22885
CUDA,0,4096,2048,3072,20.4166,0.533018
CUDA,0,4096,2048,3584,22.5338,0.41822
CUDA,0,4096,2048,4096,25.6036,-0.728289
CUDA,0,4096,2560,512,8.28131,0.371501
CUDA,0,4096,2560,1024,11.2561,0.44014
CUDA,0,4096,2560,1536,14.1889,0.470992
CUDA,0,4096,2560,2048,17.6934,0.288533
CUDA,0,4096,2560,2560,20.7127,0.402197
CUDA,0,4096,2560,3072,23.3298,-0.521053
CUDA,0,4096,2560,3584,27.3243,-1.34423
CUDA,0,4096,2560,4096,30.5996,0.380355
CUDA,0,4096,3072,512,9.74721,0.37201
CUDA,0,4096,3072,1024,13.0231,0.511284
CUDA,0,4096,3072,1536,16.2181,0.561279
CUDA,0,4096,3072,2048,20.0103,0.658001
CUDA,0,4096,3072,2560,23.2932,-0.520917
CUDA,0,4096,3072,3072,27.3493,-1.15447
CUDA,0,4096,3072,3584,32.1162,-0.57598
CUDA,0,4096,3072,4096,35.5619,0.3396
CUDA,0,4096,3584,512,11.1982,0.380857
CUDA,0,4096,3584,1024,14.9486,0.681448
CUDA,0,4096,3584,1536,19.0106,0.046901
CUDA,0,4096,3584,2048,23.2876,0.722336
CUDA,0,4096,3584,2560,27.1725,-1.28715
CUDA,0,4096,3584,3072,31.8213,-2.64414
CUDA,0,4096,3584,3584,35.0276,-1.93371
CUDA,0,4096,3584,4096,40.0787,-3.48041
CUDA,0,4096,4096,512,12.6309,0.293231
CUDA,0,4096,4096,1024,16.672,0.578428
CUDA,0,4096,4096,1536,21.0936,-0.122203
CUDA,0,4096,4096,2048,25.847,-0.871105
CUDA,0,4096,4096,2560,30.1803,-1.92764
CUDA,0,4096,4096,3072,36.2082,-2.8021
CUDA,0,4096,4096,3584,41.443,-0.833571
CUDA,0,4096,4096,4096,44.9984,-3.21343
